,Unnamed: 0,Unnamed: 0.1,Employer,salary_total_x,salary_total_y,change,y,Sector,salary_total_x_rounded
491,491,491,The Four Villages Community Health Centre,1194194.21,1438949.28,-17.009290973758308,0,Other Public Sector Employers,1200000
492,492,492,Board of Health For The District of Algoma Health Unit,1191561.79,1360196.0500000005,-12.39779074494447,0,Hospitals and Boards of Public Health,1200000
493,493,493,Kemptville District Hospital,1185312.14,1120880.77,5.748280434858378,0,Hospitals and Boards of Public Health,1200000
494,494,494,Gateway Community Health Centre,1184795.89,927646.26,27.72065614752761,0,Other Public Sector Employers,1200000
495,495,495,West Haldimand General Hospital,1179190.34,1510547.0299999998,-21.936204793305894,0,Hospitals and Boards of Public Health,1200000
496,496,496,Manitoulin Health Centre,1178263.13,906058.17,30.042768666828536,0,Hospitals and Boards of Public Health,1200000
497,497,497,Woolwich Community Health Centre,1177760.36,1101018.68,6.970061579699992,0,Other Public Sector Employers,1200000
498,498,498,Town of Kapuskasing,1175162.11,875350.6500000001,34.25044123746292,0,Municipalities and Services,1200000
499,499,499,Guelph Community Health Centre,1172920.31,1187720.56,-1.2461053970472702,0,Other Public Sector Employers,1200000
500,500,500,Flemingdon Health Centre,1166516.8099999998,984312.11,18.51086643645987,0,Other Public Sector Employers,1200000
501,501,501,WellFort Community Health Services,1156446.18,1168462.63,-1.0283983151433749,0,Other Public Sector Employers,1200000
502,502,502,Manitoulin-Sudbury District Services Board,1152953.0399999998,941363.87,22.47687389999362,0,Other Public Sector Employers,1200000
503,503,503,Centretown Community Health Centre Inc.,1144120.93,1083611.85,5.584017930405594,0,Other Public Sector Employers,1100000
504,504,504,District of Timiskaming Social Services Administration Board,1140003.66,1001557.93,13.823037674915149,0,Other Public Sector Employers,1100000
505,505,505,Campbellford Memorial Hospital,1138148.94,915934.83,24.26090838799087,0,Hospitals and Boards of Public Health,1100000
506,506,506,Board of Health for the Porcupine Health Unit,1131306.7799999998,730849.99,54.79329485931851,0,Hospitals and Boards of Public Health,1100000
507,507,507,Temiskaming Hospital,1129074.6,1563180.32,-27.770674594982104,0,Hospitals and Boards of Public Health,1100000
508,508,508,South Riverdale Community Health Centre,1127125.29,883425.05,27.585842171896747,0,Other Public Sector Employers,1100000
509,509,509,Municipality of Leamington,1124734.45,1409264.19,-20.18995033145631,0,Municipalities and Services,1100000
510,510,510,Institute for Work and Health,1119731.94,1081533.44,3.5318833969664403,0,Other Public Sector Employers,1100000
511,511,511,Ontario Heritage Trust,1110775.07,825189.2100000002,34.60853056961324,0,Crown Agencies,1100000
512,512,512,The Perley and Rideau Veterans' Health Centre,1105941.49,1096803.63,0.8331354629086851,0,Other Public Sector Employers,1100000
513,513,513,Town of Essex,1082993.88,1184239.37,-8.54941091850373,0,Municipalities and Services,1100000
514,514,514,Ontario Arts Council,1079542.41,1948777.38,-44.604118403714246,0,Crown Agencies,1100000
515,515,515,Country Roads Community Health Centre,1078280.74,963232.56,11.943967093471189,0,Other Public Sector Employers,1100000
516,516,516,Somerset West Community Health Centre,1076452.89,912205.98,18.005462976684264,0,Other Public Sector Employers,1100000
517,517,517,Black Creek Community Health Centre,1076358.25,737225.18,46.00128687953928,0,Other Public Sector Employers,1100000
518,518,518,Perth District Health Unit,1070014.72,942667.44,13.509247757618525,0,Hospitals and Boards of Public Health,1100000
519,519,519,Thames Valley Children's Centre,1063908.56,950656.35,11.9130545964375,0,Other Public Sector Employers,1100000
520,520,520,District Of Thunder Bay Social Services Administration Board,1061914.33,928254.0500000002,14.399105503498745,0,Other Public Sector Employers,1100000
521,521,521,West Nipissing General Hospital,1059771.72,958116.11,10.609946846630102,0,Hospitals and Boards of Public Health,1100000
522,522,522,Town of Shelburne,1058845.4200000002,1030370.29,2.7635822069365323,0,Municipalities and Services,1100000
523,523,523,Earlscourt-Creche Child Development Institute,1053811.92,1156607.29,-8.887664022937303,0,Other Public Sector Employers,1100000
524,524,524,Children's Aid Society of Algoma,1041723.0,1036091.0,0.5435815965972202,0,Other Public Sector Employers,1000000
525,525,525,Rexdale Community Health Centre,1035371.12,590061.47,75.4683490857317,0,Other Public Sector Employers,1000000
526,526,526,Thorneloe University,1032662.79,920055.45,12.239190583567547,0,Universities,1000000
527,527,527,Parkdale Community Health Centre,1029387.16,887675.9199999998,15.964299223076846,0,Other Public Sector Employers,1000000
528,528,528,Canadian Film Centre,1017033.78,1009096.1,0.7866128904868264,0,Other Public Sector Employers,1000000
529,529,529,Kingston Community Health Centres,1016012.44,1550371.59,-34.46652102287297,0,Other Public Sector Employers,1000000
530,530,530,East End Community Health Centre,1007584.9,1002575.78,0.4996250757224541,0,Other Public Sector Employers,1000000
531,531,531,Windsor Family Health Team,998178.65,1037565.55,-3.7960878712675066,0,Other Public Sector Employers,1000000
532,532,532,Petawawa Centennial Family Health Centre,995890.13,1599589.59,-37.740897025967776,0,Other Public Sector Employers,1000000
533,533,533,Haldimand War Memorial Hospital,985105.47,1191918.97,-17.351305349221846,0,Hospitals and Boards of Public Health,1000000
534,534,534,Community Living Mississauga,977300.91,814868.3400000002,19.933596880202728,0,Other Public Sector Employers,1000000
535,535,535,Reach Out Centre for Kids,970386.65,569948.75,70.25858026708542,0,Other Public Sector Employers,1000000
536,536,536,North Wellington Health Care Corporation,966102.98,1149114.21,-15.926287257382365,0,Hospitals and Boards of Public Health,1000000
537,537,537,Township of Russell,962896.12,376643.04,155.6521740053924,0,Municipalities and Services,1000000
538,538,538,Assessment Review Board,960884.84,825299.81,16.42857884578939,0,Crown Agencies,1000000
539,539,539,Hospital Diagnostic Imaging Repository,943926.98,1268645.57,-25.595690213145986,0,Other Public Sector Employers,900000
540,540,540,City of Clarence-Rockland,938624.34,822868.9299999998,14.067296233921487,0,Municipalities and Services,900000
541,541,541,County of Haliburton,938268.65,887752.1699999998,5.690380908897152,0,Municipalities and Services,900000
542,542,542,Kids Help Phone,936672.79,994693.97,-5.833068436114075,0,Other Public Sector Employers,900000
543,543,543,Financial Accountability Officer,925967.83,188328.07,391.67807539258484,0,Government of Ontario - Legislative Assembly and Offices,900000
544,544,544,Human Rights Legal Support Centre,923573.87,825093.19,11.935703893035418,0,Crown Agencies,900000
545,545,545,Lady Dunn Health Centre,923123.14,906942.48,1.7840888873128955,0,Hospitals and Boards of Public Health,900000
546,546,546,Science North,922483.47,818373.97,12.721506770309432,0,Crown Agencies,900000
547,547,547,"Religious Hospitallers of St. Joseph of Cornwall, Ontario",916661.02,711755.5599999998,28.78874033664029,0,Hospitals and Boards of Public Health,900000
548,548,548,Municipality of West Grey,911541.73,1139903.05,-20.033398454368566,0,Municipalities and Services,900000
549,549,549,Ontario Media Development Corporation,900661.08,674785.91,33.473604983838484,0,Crown Agencies,900000
550,550,550,MaRS Investment Accelerator Fund,898355.59,681155.8,31.886947156582966,0,Other Public Sector Employers,900000
551,551,551,Town of Bracebridge,896062.72,840763.4500000002,6.577268552765925,0,Municipalities and Services,900000
552,552,552,Niagara Falls Community Health Centre Inc.,889068.44,498270.55,78.430862510337,0,Other Public Sector Employers,900000
553,553,553,Office of the Worker Adviser,888999.28,779923.74,13.985410932612474,0,Crown Agencies,900000
554,554,554,Lake Simcoe Region Conservation Authority,882862.23,1279515.06,-31.000247077982806,0,Other Public Sector Employers,900000
555,555,555,Township of Tiny,877894.4099999998,1007840.67,-12.893532069905454,0,Municipalities and Services,900000
556,556,556,Arnprior Regional Health,868715.9400000002,894785.5400000002,-2.913502603093032,0,Hospitals and Boards of Public Health,900000
557,557,557,South-East Ottawa Community Centre,868237.04,864623.5900000002,0.4179217455771545,0,Other Public Sector Employers,900000
558,558,558,Town of Lincoln,864708.6699999998,825851.0800000002,4.705157012085026,0,Municipalities and Services,900000
559,559,559,YWCA Toronto,864535.2200000002,827119.03,4.523676598276305,0,Other Public Sector Employers,900000
560,560,560,East Nipissing District Home For The Aged,856319.84,486308.58,76.08569439593273,0,Other Public Sector Employers,900000
561,561,561,Town of Hawkesbury / Ville de Hawkesbury,845380.2300000002,1001289.13,-15.570817192432694,0,Municipalities and Services,800000
562,562,562,Listowel Memorial Hospital,844597.27,844538.3199999998,0.006980145080937028,0,Hospitals and Boards of Public Health,800000
563,563,563,Town of Huntsville,839460.4,1054679.29,-20.406098047113453,0,Municipalities and Services,800000
564,564,564,Ontario Lung Association,832340.95,1075522.7000000002,-22.610564147088684,0,Other Public Sector Employers,800000
565,565,565,Office of Francophone Affairs,821717.6399999999,1306229.48,-37.09239819024757,0,Government of Ontario - Ministries,800000
566,566,566,Township of Ramara,819926.9199999998,813014.32,0.8502433265874076,0,Municipalities and Services,800000
567,567,567,Ontario Federation of Indigenous Friendship Centres,813160.04,647323.8400000001,25.618738219188696,0,Other Public Sector Employers,800000
568,568,568,Vaughan Community Health Centre,808743.63,606366.74,33.37532827080851,0,Other Public Sector Employers,800000
569,569,569,Huntington University,807378.2000000002,1001031.47,-19.345372828288802,0,Universities,800000
570,570,570,Township of Selwyn,801109.5,666298.1099999999,20.232893951927934,0,Municipalities and Services,800000
571,571,571,Pay Equity Commission,800081.5800000002,974460.44,-17.894914235820593,0,Crown Agencies,800000
572,572,572,Deep River and District Hospital,795890.18,1044398.19,-23.794373868074203,0,Hospitals and Boards of Public Health,800000
573,573,573,Township of Clearview,794140.31,746770.63,6.34327035598603,0,Municipalities and Services,800000
574,574,574,Evergreen,785755.0,793610.3200000002,-0.9898207976932638,0,Other Public Sector Employers,800000
575,575,575,Interior Finishing Systems Training Centre,784153.74,647707.5399999999,21.066020012674255,0,Other Public Sector Employers,800000
576,576,576,Township of North Huron,780018.58,545631.4400000001,42.957044410783936,0,Municipalities and Services,800000
577,577,577,St. Peter's Care Centre,771028.8600000001,745637.1900000002,3.4053652822762186,0,Other Public Sector Employers,800000
578,578,578,Touchstone Institute,767623.0,623181.0,23.178177768577672,0,Other Public Sector Employers,800000
579,579,579,City of Brampton - Brampton Public Library Board,767056.39,794579.78,-3.4638925747644933,0,Municipalities and Services,800000
580,580,580,Town of Gravenhurst,766860.4400000002,570816.6100000001,34.344450838597695,0,Municipalities and Services,800000
581,581,581,City of London - London Transit Commission,765458.42,635776.32,20.397441037124512,0,Municipalities and Services,800000
582,582,582,GreenCentre Canada,757550.14,735616.86,2.981617359884869,0,Other Public Sector Employers,800000
583,583,583,Atikokan General Hospital,751687.88,741627.5599999998,1.3565191671140342,0,Hospitals and Boards of Public Health,800000
584,584,584,James Bay Lowlands Secondary School Board,751512.26,857529.6799999998,-12.363119606542359,0,School Boards,800000
585,585,585,"Canadian Mental Health Association, Ontario Division",751487.1400000001,413999.33,81.51892661275569,0,Other Public Sector Employers,800000
586,586,586,Espanola General Hospital,751039.91,800974.35,-6.234212119276973,0,Hospitals and Boards of Public Health,800000
587,587,587,Canadian Sport Institute Ontario,750636.6699999998,759687.21,-1.1913508455670851,0,Other Public Sector Employers,800000
588,588,588,Community Living Toronto,742107.7999999998,951165.49,-21.9791079678469,0,Other Public Sector Employers,700000
589,589,589,Occupational Health Clinics for Ontario Workers Inc.,740081.88,924828.22,-19.976287055773454,0,Other Public Sector Employers,700000
590,590,590,Bridges Community Health Centre,737668.0799999998,815773.45,-9.57439470480439,0,Other Public Sector Employers,700000
591,591,591,District of Nipissing Social Services Administration Board,734761.3099999998,692614.53,6.085171213488683,0,Other Public Sector Employers,700000
592,592,592,WoodGreen Community Services,734704.39,960853.18,-23.53624827468437,0,Other Public Sector Employers,700000
593,593,593,Central West Specialized Developmental Services,729630.12,857201.5700000002,-14.882316419462473,0,Other Public Sector Employers,700000
594,594,594,Municipality of Meaford,727050.73,788093.55,-7.745631213451762,0,Municipalities and Services,700000
595,595,595,Delhi Family Health Team,723274.4600000002,621546.1399999999,16.366978001021806,0,Other Public Sector Employers,700000
596,596,596,Stonegate Community Health Centre,715144.48,713933.55,0.16961382470397354,0,Other Public Sector Employers,700000
597,597,597,Board of Management for the Home of the Aged West Nipissing,713750.32,442810.56,61.186381824317806,0,Other Public Sector Employers,700000
598,598,598,Ottawa Tourism and Convention Authority Inc.,712873.09,609441.0700000001,16.971619585795207,0,Other Public Sector Employers,700000
599,599,599,Reconnect Community Health Services,703304.64,882586.3899999999,-20.31322395533427,0,Other Public Sector Employers,700000
600,600,600,Town of Grimsby,701353.27,713668.59,-1.7256357043820558,0,Municipalities and Services,700000
601,601,601,Township of Woolwich,700529.0900000001,942277.05,-25.65571983314249,0,Municipalities and Services,700000
602,602,602,Township of Muskoka Lakes,699913.02,222298.82,214.8523325494935,0,Municipalities and Services,700000
603,603,603,Town of Niagara-on-the-Lake,699147.2899999999,962610.83,-27.369683758908053,0,Municipalities and Services,700000
604,604,604,Municipality of Port Hope,698764.3899999999,2687499.650000001,-73.99946117202286,0,Municipalities and Services,700000
605,605,605,Town of Saugeen Shores,693587.23,688023.9600000001,0.8085866660806351,0,Municipalities and Services,700000
606,606,606,Four Counties Health Services,684944.14,321351.83,113.14462095952592,0,Hospitals and Boards of Public Health,700000
607,607,607,Town of Kingsville,684265.73,584860.98,16.996303976374016,0,Municipalities and Services,700000
608,608,608,Royal Botanical Gardens,681568.0099999999,789231.2,-13.641527349653693,0,Other Public Sector Employers,700000
609,609,609,Elgin St. Thomas Health Unit,680595.85,508769.97,33.77280306068378,0,Hospitals and Boards of Public Health,700000
610,610,610,Essex Region Conservation Authority,678341.51,149235.47999999998,354.54439520682365,0,Other Public Sector Employers,700000
611,611,611,Municipality of North Perth,673284.99,773555.8300000002,-12.962327489665492,0,Municipalities and Services,700000
612,612,612,Higher Education Quality Council of Ontario,668528.94,795302.84,-15.940330352649069,0,Crown Agencies,700000
613,613,613,Town of Parry Sound,666302.62,619941.28,7.4783437553956675,0,Municipalities and Services,700000
614,614,614,West Elgin Community Health Centre,665941.39,390059.53,70.72814244533392,0,Other Public Sector Employers,700000
615,615,615,Town of Perth,663028.41,677619.08,-2.153225968784689,0,Municipalities and Services,700000
616,616,616,Family Service Toronto,650136.61,869935.3699999999,-25.26610223929623,0,Other Public Sector Employers,700000
617,617,617,Spinal Cord Injury Ontario,647733.8,606790.36,6.747542924050419,0,Other Public Sector Employers,600000
618,618,618,Board of Health for Timiskaming Health Unit,644540.51,585655.4099999999,10.054564338439231,0,Hospitals and Boards of Public Health,600000
619,619,619,Township of Seguin,643769.0199999999,510305.86,26.153562100972128,0,Municipalities and Services,600000
620,620,620,Children's Treatment Network of Simcoe York,641829.75,661260.25,-2.9384043574371854,0,Other Public Sector Employers,600000
621,621,621,Grand River Community Health Centre,637566.52,765455.4199999998,-16.70755692081976,0,Other Public Sector Employers,600000
622,622,622,Manitouwadge General Hospital,637555.59,636759.2699999999,0.1250582500353703,0,Hospitals and Boards of Public Health,600000
623,623,623,Anishnawbe Health Toronto,628877.6,734043.6599999998,-14.326948890206337,0,Other Public Sector Employers,600000
624,624,624,Toronto Financial Services Alliance,624475.9199999999,804285.76,-22.356461961977306,0,Other Public Sector Employers,600000
625,625,625,Township of The Archipelago,619728.22,606522.2999999999,2.177318129935224,0,Municipalities and Services,600000
626,626,626,Provincial Advocate,614722.59,483638.08,27.103843849516558,0,Government of Ontario - Legislative Assembly and Offices,600000
627,627,627,Municipality of Greenstone,614015.01,495460.69000000006,23.928098110063978,0,Municipalities and Services,600000
628,628,628,Woodstock and Area Community Health Centre,612568.88,259246.1,136.28856133226304,0,Other Public Sector Employers,600000
629,629,629,Township of Uxbridge,612483.97,729154.38,-16.000782989193596,0,Municipalities and Services,600000
630,630,630,Town of Carleton Place,604680.18,384359.56000000006,57.32148824397654,0,Municipalities and Services,600000
631,631,631,Lutherwood,603306.01,636776.3200000001,-5.256211474698058,0,Other Public Sector Employers,600000
632,632,632,Municipality of Middlesex Centre,594372.71,359679.06,65.25085168983705,0,Municipalities and Services,600000
633,633,633,Township of Wilmot,593334.27,583481.5,1.6886173769005586,0,Municipalities and Services,600000
634,634,634,Township of Springwater,591957.53,1033349.64,-42.71469141848252,0,Municipalities and Services,600000
635,635,635,Southwest Ontario Aboriginal Health Access Centre,587014.42,484517.75,21.154368441610245,0,Other Public Sector Employers,600000
636,636,636,Town of Greater Napanee,586746.14,474080.8000000001,23.765007990199138,0,Municipalities and Services,600000
637,637,637,Township of Brock,583070.78,596231.94,-2.2073892921603444,0,Municipalities and Services,600000
638,638,638,Bethesda Community Services Inc.,571069.62,770484.6999999998,-25.881770267469285,0,Other Public Sector Employers,600000
639,639,639,COSTI Immigrant Services,568320.53,531739.23,6.879556356975969,0,Other Public Sector Employers,600000
640,640,640,Rainy River District Social Services Administration Board,564061.03,132602.68,325.37679479781264,0,Other Public Sector Employers,600000
641,641,641,YMCA of Simcoe / Muskoka,558956.72,552833.9700000001,1.1075205816313938,0,Other Public Sector Employers,600000
642,642,642,Village of Point Edward,558351.2,453143.64,23.217265059706005,0,Municipalities and Services,600000
643,643,643,Kerry's Place Autism Services,549917.48,893071.3900000001,-38.424017815641825,0,Other Public Sector Employers,500000
644,644,644,Town of Fort Frances,548958.21,667185.5299999999,-17.720306374150532,0,Municipalities and Services,500000
645,645,645,Maryvale,546745.9500000001,109234.82,400.52350523395376,0,Other Public Sector Employers,500000
646,646,646,KidsAbility Centre for Child Development,534232.28,666083.56,-19.79500589986037,0,Other Public Sector Employers,500000
647,647,647,Environmental Review Tribunal,532171.75,555083.45,-4.12761360476519,0,Crown Agencies,500000
648,648,648,French Language Services Commissioner,529531.12,270468.22000000003,95.78312010187368,0,Government of Ontario - Legislative Assembly and Offices,500000
649,649,649,Kitchener Downtown Community Health Centre,524123.36,842580.61,-37.79546386665603,0,Other Public Sector Employers,500000
650,650,650,Bluewater Area Family Health Team,519518.21,494368.78,5.0871800601971495,0,Other Public Sector Employers,500000
651,651,651,Ajax Public Library,518329.3000000001,512512.75,1.1349083510605371,0,Other Public Sector Employers,500000
652,652,652,Township of Edwardsburgh/Cardinal,516899.27,593745.1000000001,-12.942562389146461,0,Municipalities and Services,500000
653,653,653,Payukotayno: James and Hudson Bay Family Services,512946.8000000001,265190.71,93.42562942721486,0,Other Public Sector Employers,500000
654,654,654,Township of St. Clair,511494.0500000001,635700.22,-19.538481518851746,0,Municipalities and Services,500000
655,655,655,YMCA of Niagara,511449.18000000005,829486.95,-38.34150374517645,0,Other Public Sector Employers,500000
656,656,656,St. Joseph's Health Centre of Sudbury,509454.12,508098.42,0.26681838530417945,0,Hospitals and Boards of Public Health,500000
657,657,657,St. Lawrence Parks Commission,505039.23,595924.9099999999,-15.251196665029488,0,Crown Agencies,500000
658,658,658,Town of Mono,504343.64,466196.16,8.182710042056108,0,Municipalities and Services,500000
659,659,659,Peterborough Family Health Team,500550.78,140247.86000000002,256.9043976856403,0,Other Public Sector Employers,500000
660,660,660,Canadian Mental Health Association - Cochrane-Timiskaming Branch,499096.85,536668.34,-7.000876928942732,0,Other Public Sector Employers,500000
661,661,661,Niagara Peninsula Conservation Authority,498441.2,482248.51,3.3577480623008915,0,Other Public Sector Employers,500000
662,662,662,Pine River Institute,494919.68000000005,477400.05,3.669800621093368,0,Other Public Sector Employers,500000
663,663,663,Municipality of North Grenville,493487.02,695280.1499999999,-29.023283636099766,0,Municipalities and Services,500000
664,664,664,Community Head Injury Resource Services of Toronto,493160.23,516046.07,-4.434844354109703,0,Other Public Sector Employers,500000
665,665,665,Tamir Foundation,492191.52,156207.0,215.0892853713342,0,Other Public Sector Employers,500000
666,666,666,Walkerton Clean Water Centre,489397.56000000006,491825.81,-0.4937215474722367,0,Crown Agencies,500000
667,667,667,Ontario Soil and Crop Improvement Association,486303.13,466130.3,4.327723385499716,0,Other Public Sector Employers,500000
668,668,668,Simcoe Community Services,486153.69,662817.05,-26.65341212933496,0,Other Public Sector Employers,500000
669,669,669,District of Kenora Home for the Aged,483208.93000000005,242690.4,99.10508615091491,0,Other Public Sector Employers,500000
670,670,670,Pathways to Independence,483023.84,480696.59,0.484141150241979,0,Other Public Sector Employers,500000
671,671,671,Shkagamik-Kwe Health Centre,482082.54,484819.98,-0.5646301953149635,0,Other Public Sector Employers,500000
672,672,672,Curriculum Services Canada,479292.04,242503.34,97.64347987949364,0,Other Public Sector Employers,500000
673,673,673,Nottawasaga Valley Conservation Authority,478873.43,483896.44,-1.038034088450812,0,Other Public Sector Employers,500000
674,674,674,Town of Cochrane,477067.48,254897.12,87.16079648134121,0,Municipalities and Services,500000
675,675,675,Advertising Review Board,476243.01,254666.23,87.00673819218197,0,Crown Agencies,500000
676,676,676,Reena,474921.0,504392.0,-5.8428761756728855,0,Other Public Sector Employers,500000
677,677,677,Aisling Discoveries Child and Family Centre,471426.66,440542.47,7.01049095221169,0,Other Public Sector Employers,500000
678,678,678,Mitacs Inc.,470269.59,391919.45,19.99138853659852,0,Other Public Sector Employers,500000
679,679,679,Mon Sheong Foundation,469304.31,550493.74,-14.748474705634253,0,Other Public Sector Employers,500000
680,680,680,Northern Ontario Heritage Fund Corporation,466630.88,247664.63,88.41240269149452,0,Crown Agencies,500000
681,681,681,Loyalist Township,465847.98,355345.08,31.097349089510388,0,Municipalities and Services,500000
682,682,682,Township of West Lincoln,463152.48999999993,237987.23,94.61232856905808,0,Municipalities and Services,500000
683,683,683,Children's Aid Society of the District of Thunder Bay,461715.61,462997.71,-0.2769128166962176,0,Other Public Sector Employers,500000
684,684,684,Moose Factory Island District School Area Board,455871.38,218364.39,108.76635608947045,0,School Boards,500000
685,685,685,Township of Wainfleet,451135.49,105076.59,329.3396749932596,0,Municipalities and Services,500000
686,686,686,Brock Community Health Centre,450559.04,476082.25,-5.361092542307544,0,Other Public Sector Employers,500000
687,687,687,Osteoporosis Canada,447994.0,182585.0,145.36188624476273,0,Other Public Sector Employers,400000
688,688,688,Municipality of Mississippi Mills,446972.2,138486.72999999998,222.7545339542641,0,Municipalities and Services,400000
689,689,689,Quest Community Health Centre,446482.87,486098.5,-8.149712455397417,0,Other Public Sector Employers,400000
690,690,690,Sherbourne Health Centre,444961.55,451271.87,-1.3983410931419304,0,Other Public Sector Employers,400000
691,691,691,Township of Lake of Bays,442598.56000000006,226140.38,95.71850016348252,0,Municipalities and Services,400000
692,692,692,Township of Malahide,439220.23,231611.44,89.63667338711767,0,Municipalities and Services,400000
693,693,693,"United Counties of Stormont, Dundas and Glengarry",438540.99,548285.3899999999,-20.015926377319648,0,Municipalities and Services,400000
694,694,694,Ottawa Convention Centre,434601.62,285542.21,52.202233077904644,0,Crown Agencies,400000
695,695,695,Municipality of Trent Hills,432776.73,222668.7,94.35903205075519,0,Municipalities and Services,400000
696,696,696,Better Living Health and Community Services,426590.69000000006,532703.6900000001,-19.919704329436872,0,Other Public Sector Employers,400000
697,697,697,Pathstone Mental Health,417283.92999999993,500336.25,-16.59930097009762,0,Other Public Sector Employers,400000
698,698,698,Innovative Community Support Services,415148.8,149141.75,178.3585414546899,0,Other Public Sector Employers,400000
699,699,699,Health Boards Secretariat,414290.48,508595.96,-18.54231795313515,0,Crown Agencies,400000
700,700,700,Environmental Commissioner,411794.56,358223.63,14.954605311771305,0,Government of Ontario - Legislative Assembly and Offices,400000
701,701,701,Roots Of Empathy,411768.11,418784.22,-1.67535204645487,0,Other Public Sector Employers,400000
702,702,702,Niagara Escarpment Commission,408696.88,359626.24,13.6448997714961,0,Crown Agencies,400000
703,703,703,McMaster Divinity College,403951.91,402267.0,0.4188536469558857,0,Universities,400000
704,704,704,Children's Centre Thunder Bay,402246.0,617330.0,-34.84100886073899,0,Other Public Sector Employers,400000
705,705,705,Ontario Food Terminal Board,401630.97,181773.0,120.95194005710421,0,Crown Agencies,400000
706,706,706,Ontario Neurotrauma Foundation,400266.52,383261.83,4.4368336914740505,0,Other Public Sector Employers,400000
707,707,707,Prosper Canada,397921.97,390355.71,1.9382987890711243,0,Other Public Sector Employers,400000
708,708,708,East Metro Youth Services,397705.99,364757.67,9.032934112118873,0,Other Public Sector Employers,400000
709,709,709,The Anne Johnston Health Station,394484.25,400394.67999999993,-1.4761509818262186,0,Other Public Sector Employers,400000
710,710,710,Municipality of Central Elgin,392261.8000000001,617500.0499999999,-36.4758270060059,0,Municipalities and Services,400000
711,711,711,Town of Goderich,388824.64,379616.5,2.4256427210092246,0,Municipalities and Services,400000
712,712,712,Grandview Children's Centre,387806.51,158029.03,145.4020694805252,0,Other Public Sector Employers,400000
713,713,713,The Macaulay Child Development Centre,387069.66,379604.17,1.9666512093373445,0,Other Public Sector Employers,400000
714,714,714,Town of Arnprior,383115.46,484777.07,-20.97079591656429,0,Municipalities and Services,400000
715,715,715,TAIBU Community Health Centre,375021.96,377786.26,-0.7317100415457078,0,Other Public Sector Employers,400000
716,716,716,Township of Manitouwadge,374855.27,220579.60000000003,69.94104169197873,0,Municipalities and Services,400000
717,717,717,Geneva Centre for Autism,374443.63,244520.48,53.13385201926646,0,Other Public Sector Employers,400000
718,718,718,Township of Severn,373164.63,365056.12,2.221168076842539,0,Municipalities and Services,400000
719,719,719,COTA Health,372477.14,473114.87,-21.271309861810085,0,Other Public Sector Employers,400000
720,720,720,Today's Family Caring For Your Child,370100.67,364337.52,1.5818162235939903,0,Other Public Sector Employers,400000
721,721,721,Council of Academic Hospitals of Ontario,369689.1,472586.59,-21.773256410005203,0,Other Public Sector Employers,400000
722,722,722,Rapids Family Health Team,367379.12,357930.47,2.6398004059280167,0,Other Public Sector Employers,400000
723,723,723,Central Community Health Centre,367213.0,785009.0,-53.221810195806675,0,Other Public Sector Employers,400000
724,724,724,Peel Halton Dufferin Acquired Brain Injury Services,366601.85,247873.0,47.89906524712251,0,Other Public Sector Employers,400000
725,725,725,Municipality of Sioux Lookout,366525.83,146645.56999999998,149.9399265862583,0,Municipalities and Services,400000
726,726,726,Grievance Settlement Board,366511.34,382061.48,-4.070062231869054,0,Crown Agencies,400000
727,727,727,Community Living Windsor,365850.72,354424.65,3.2238361524797865,0,Other Public Sector Employers,400000
728,728,728,Centre Psychosocial,362458.02,369996.93000000005,-2.0375601494855733,0,Other Public Sector Employers,400000
729,729,729,Advent Health Care Corporation,362171.47,449903.07,-19.50011143511423,0,Other Public Sector Employers,400000
730,730,730,Thunder Bay Multicultural Association,361676.36,123900.0,191.9098950766747,0,Other Public Sector Employers,400000
731,731,731,Griffin Centre Mental Health Services,361557.96,140223.08,157.8448283977217,0,Other Public Sector Employers,400000
732,732,732,Montfort Renaissance Inc.,361417.45,313345.72,15.341435013058426,0,Other Public Sector Employers,400000
733,733,733,Township of Georgian Bay,361008.99,568712.9,-36.521751133128866,0,Municipalities and Services,400000
734,734,734,Frontier College,360924.29,159098.34,126.85610044705685,0,Other Public Sector Employers,400000
735,735,735,Municipality of East Ferris,360136.13,258810.67,39.15041833476185,0,Municipalities and Services,400000
736,736,736,Red Lake Margaret Cochenour Memorial Hospital,357715.6,456306.59,-21.606304217521828,0,Hospitals and Boards of Public Health,400000
737,737,737,Town of Petawawa,356750.52,243629.72,46.4314452276184,0,Municipalities and Services,400000
738,738,738,Township of Tay,356563.96,351913.65,1.3214349599681483,0,Municipalities and Services,400000
739,739,739,Town of Minto,355379.28,232551.98,52.81713791471481,0,Municipalities and Services,400000
740,740,740,Township of Guelph/Eramosa,355164.1600000001,217281.92,63.45776031434187,0,Municipalities and Services,400000
741,741,741,Ontario Public School Boards' Association,354787.5400000001,528994.69,-32.93173888002542,0,Other Public Sector Employers,400000
742,742,742,Greater Toronto CivicAction Alliance,354532.22,347362.36,2.0640866212447317,0,Other Public Sector Employers,400000
743,743,743,Municipality of Brighton,353908.72,349062.12,1.3884634631795567,0,Municipalities and Services,400000
744,744,744,City of St. Catharines - Transit Services,352955.46,352877.1600000001,0.022189024645280497,0,Municipalities and Services,400000
745,745,745,Sudbury Finnish Rest Home Society Inc.,352874.33,138298.47,155.1541821106192,0,Other Public Sector Employers,400000
